lon1,lat1,dist1,lon2,lat2,dist2,speed
20.9815383,52.27517,Żoliborz,20.983015,52.2760783,Żoliborz,26.992305035297054
20.9663793,52.2609716,Żoliborz,20.9674785,52.2612885,Żoliborz,17.511538694858704
20.9867303,52.2835745,Żoliborz,20.986296,52.2833638,Żoliborz,7.541055378204626
20.968661,52.2720071,Żoliborz,20.9686638,52.2720185,Żoliborz,0.3076461655182602
20.976134,52.278286,Żoliborz,20.978041,52.279184,Żoliborz,29.468372594352928
20.985456,52.280617,Żoliborz,20.986614,52.279247,Żoliborz,38.58771523755928
20.975256,52.265995,Żoliborz,20.975264,52.265995,Żoliborz,0.13065774422992546
20.98653,52.269337,Żoliborz,20.986517,52.269348,Żoliborz,0.41801536735262984
20.9682464,52.2718491,Żoliborz,20.9682431,52.2718475,Żoliborz,0.07366597972542936
20.967089,52.273209,Żoliborz,20.967302,52.273334,Żoliborz,4.81930457662099
20.985783,52.26897,Żoliborz,20.984323,52.269279,Żoliborz,27.031139843700547
20.9564,52.261009,Żoliborz,20.957863,52.26041,Żoliborz,30.80414887970619
20.979128,52.2704571,Żoliborz,20.9787692,52.2705492,Żoliborz,6.35402665214689
20.995036,52.259488,Żoliborz,20.994923,52.259663,Żoliborz,3.766288556661556
20.978329,52.270576,Żoliborz,20.979013,52.270432,Żoliborz,12.656424842813836
20.985775,52.282822,Żoliborz,20.987423,52.283569,Żoliborz,50.228438447448006
20.994652,52.260052,Żoliborz,20.994476,52.260326,Żoliborz,7.857015754137093
20.983492,52.282116,Żoliborz,20.982914,52.281849,Żoliborz,17.736868238190713
20.969236,52.274487,Żoliborz,20.969297,52.274529,Żoliborz,1.8743568142315836
20.968122,52.271915,Żoliborz,20.968124,52.271919,Żoliborz,0.128805774505152
20.9663783,52.2733883,Żoliborz,20.9656633,52.2729267,Żoliborz,15.911812643223852
20.972578,52.276428,Żoliborz,20.974762,52.277565,Żoliborz,46.822818098888376
20.98114,52.27515,Żoliborz,20.981588,52.27454,Żoliborz,17.847086096986395
20.972676833,52.271643833,Żoliborz,20.973239333,52.271527667,Żoliborz,14.542107005786487
20.997521,52.271363,Żoliborz,20.99737,52.27175,Żoliborz,11.376512236917263
20.997,52.272305,Żoliborz,20.995701,52.274113,Żoliborz,43.92217666585708
20.99193,52.270561,Żoliborz,20.991291,52.270374,Żoliborz,10.206291109928715
20.967243,52.273186,Żoliborz,20.967455,52.273285,Żoliborz,4.665899397250291
20.9862741,52.2693976,Żoliborz,20.9863308,52.269417,Żoliborz,0.6365233116163042
20.980074,52.2627876,Żoliborz,20.9800921,52.2627843,Żoliborz,0.2203377161283598
20.983015,52.2760783,Żoliborz,20.9835767,52.2764267,Żoliborz,12.243856031207633
20.9674785,52.2612885,Żoliborz,20.9683555,52.2619228,Żoliborz,14.46204849758093
20.986296,52.2833638,Żoliborz,20.9858024,52.2831516,Żoliborz,6.715384736845586
20.9686638,52.2720185,Żoliborz,20.9686785,52.2720438,Żoliborz,0.4299478453220847
20.978041,52.279184,Żoliborz,20.978356,52.279474,Żoliborz,6.969199027445818
20.986614,52.279247,Żoliborz,20.986471,52.278355,Żoliborz,14.351303854792459
20.975264,52.265995,Żoliborz,20.973103,52.265224,Żoliborz,24.51228939628933
20.986517,52.269348,Żoliborz,20.986528,52.269356,Żoliborz,0.19929802081285222
20.9682431,52.2718475,Żoliborz,20.968254,52.271839,Żoliborz,0.16018748542069816
20.967302,52.273334,Żoliborz,20.967541,52.273529,Żoliborz,4.242251272343853
20.9898126,52.2849978,Żoliborz,20.9872981,52.2838429,Żoliborz,25.6662903643239
20.984323,52.269279,Żoliborz,20.982599,52.269726,Żoliborz,16.380752154495436
20.957863,52.26041,Żoliborz,20.958574,52.26017,Żoliborz,9.042767003235012
20.9787692,52.2705492,Żoliborz,20.9773042,52.2708827,Żoliborz,16.64737986127422
20.994923,52.259663,Żoliborz,20.994791,52.259808,Żoliborz,3.322312885150429
20.979013,52.270432,Żoliborz,20.981344,52.269997,Żoliborz,22.109733350917047
20.994476,52.260326,Żoliborz,20.994152,52.260742,Żoliborz,8.020840701945183
20.982914,52.281849,Żoliborz,20.977509,52.279331,Żoliborz,66.55116565624688
20.969297,52.274529,Żoliborz,20.971191,52.275616,Żoliborz,25.441466852184455
20.968124,52.271919,Żoliborz,20.968126,52.271931,Żoliborz,0.24142688384250838
20.9656633,52.2729267,Żoliborz,20.9674117,52.2730333,Żoliborz,13.449436083594703
20.966608,52.257164,Żoliborz,20.966564,52.257111,Żoliborz,0.793275399423273
20.974762,52.277565,Żoliborz,20.977592,52.278893,Żoliborz,39.704555503503684
20.969074,52.271732,Żoliborz,20.967909,52.271412,Żoliborz,12.030812347162518
20.981588,52.27454,Żoliborz,20.982334,52.273758,Żoliborz,13.940890488242138
20.973239333,52.271527667,Żoliborz,20.973309,52.271510833,Żoliborz,0.7338972363901071
20.99737,52.27175,Żoliborz,20.996628,52.27251,Żoliborz,15.408086260416995
20.995701,52.274113,Żoliborz,20.994274,52.276939,Żoliborz,56.38171852518833
20.991291,52.270374,Żoliborz,20.989599,52.269867,Żoliborz,21.975965129317363
20.967455,52.273285,Żoliborz,20.968575,52.27401,Żoliborz,19.017000290732657
20.9863308,52.269417,Żoliborz,20.9863003,52.2693921,Żoliborz,0.6228430061579939
20.9800921,52.2627843,Żoliborz,20.9792143,52.2624776,Żoliborz,11.792329298337517
20.9835767,52.2764267,Żoliborz,20.9835767,52.2764267,Żoliborz,0.0
20.9683555,52.2619228,Żoliborz,20.9690878,52.2622655,Żoliborz,11.887021031654566
20.9858024,52.2831516,Żoliborz,20.9854075,52.2829928,Żoliborz,6.807550157669597
20.9686785,52.2720438,Żoliborz,20.9686746,52.2720446,Żoliborz,0.05037760003011655
20.978356,52.279474,Żoliborz,20.981266,52.280855,Żoliborz,45.09738817253718
20.986471,52.278355,Żoliborz,20.985889,52.277958,Żoliborz,9.703611753233664
20.973103,52.265224,Żoliborz,20.972206,52.264568,Żoliborz,15.564457491684065
20.986528,52.269356,Żoliborz,20.986551,52.26936,Żoliborz,0.23429190730770838
20.968254,52.271839,Żoliborz,20.968258,52.271835,Żoliborz,0.08532726823810975
20.967541,52.273529,Żoliborz,20.968376,52.274002,Żoliborz,13.935674948511153
20.9872981,52.2838429,Żoliborz,20.9869736,52.2836981,Żoliborz,4.917953563425917
20.982599,52.269726,Żoliborz,20.9816,52.269909,Żoliborz,11.611196906643674
20.958574,52.26017,Żoliborz,20.960508,52.259354,Żoliborz,25.02343239708299
20.9773042,52.2708827,Żoliborz,20.9754597,52.2712672,Żoliborz,21.696218457023445
20.994791,52.259808,Żoliborz,20.994478,52.260276,Żoliborz,10.121523473649606
20.981344,52.269997,Żoliborz,20.984032,52.269344,Żoliborz,35.42239970538215
20.994152,52.260742,Żoliborz,20.993734,52.261169,Żoliborz,8.66357436464192
20.977509,52.279331,Żoliborz,20.976645,52.278904,Żoliborz,11.826762568047718
20.971191,52.275616,Żoliborz,20.973415,52.276852,Żoliborz,35.04182267056201
20.968126,52.271931,Żoliborz,20.968145,52.271927,Żoliborz,0.19687206087920445
20.9674117,52.2730333,Żoliborz,20.969505,52.272275,Żoliborz,37.24133732200844
20.966564,52.257111,Żoliborz,20.963469,52.258362,Żoliborz,30.29291641124656
20.977592,52.278893,Żoliborz,20.977694,52.279079,Żoliborz,3.414569906019077
20.967909,52.271412,Żoliborz,20.96846,52.272045,Żoliborz,11.042109236699485
20.982334,52.273758,Żoliborz,20.983088,52.272682,Żoliborz,22.316682408806567
20.973309,52.271510833,Żoliborz,20.973379333,52.271503667,Żoliborz,0.6986178387619586
20.996628,52.27251,Żoliborz,20.994751,52.2716,Żoliborz,26.66307646473599
20.994274,52.276939,Żoliborz,20.99395,52.277573,Żoliborz,11.56122421654672
20.989599,52.269867,Żoliborz,20.986959,52.269192,Żoliborz,28.035304695094986
20.968575,52.27401,Żoliborz,20.969351,52.274525,Żoliborz,14.020274515114
20.9863003,52.2693921,Żoliborz,20.9862948,52.2693925,Żoliborz,0.13567861680701057
20.9792143,52.2624776,Żoliborz,20.9791603,52.2624746,Żoliborz,1.2076852745300362
20.9690878,52.2622655,Żoliborz,20.9699328,52.2628808,Żoliborz,32.17554810634841
20.9854075,52.2829928,Żoliborz,20.9850346,52.2828713,Żoliborz,6.086103720306528
20.9686746,52.2720446,Żoliborz,20.9686783,52.2720493,Żoliborz,0.13922228456136204
20.981266,52.280855,Żoliborz,20.985613,52.282821,Żoliborz,66.19384293882885
20.985889,52.277958,Żoliborz,20.984924,52.277351,Żoliborz,30.815441991816574
20.972206,52.264568,Żoliborz,20.972197,52.264572,Żoliborz,0.2096141453682274
20.986551,52.26936,Żoliborz,20.986555,52.26936,Żoliborz,0.09798587083727918
20.968258,52.271835,Żoliborz,20.968258,52.271832,Żoliborz,0.12009052074168913
20.968376,52.274002,Żoliborz,20.968561,52.274105,Żoliborz,6.1264429265143825
20.9869736,52.2836981,Żoliborz,20.9867482,52.283595,Żoliborz,6.892053432284656
20.9816,52.269909,Żoliborz,20.981569,52.269924,Żoliborz,0.9680923414830603
20.960508,52.259354,Żoliborz,20.961382,52.25901,Żoliborz,25.460129785064044
20.993734,52.261169,Żoliborz,20.993469,52.261421,Żoliborz,11.996478018237712
20.976645,52.278904,Żoliborz,20.976622,52.278858,Żoliborz,1.4812464892243091
20.973415,52.276852,Żoliborz,20.974989,52.277641,Żoliborz,49.8365741952496
20.969505,52.272275,Żoliborz,20.9696833,52.2722367,Żoliborz,2.8929503266763077
20.977694,52.279079,Żoliborz,20.977882,52.279217,Żoliborz,6.537630514542861
20.983088,52.272682,Żoliborz,20.983099,52.272663,Żoliborz,0.8068892119370503
20.973379333,52.271503667,Żoliborz,20.9733755,52.271506833,Żoliborz,0.15772540968050783
20.994751,52.2716,Żoliborz,20.99402,52.271195,Żoliborz,21.95909648390289
20.99395,52.277573,Żoliborz,20.99395,52.277573,Żoliborz,0.0
20.986959,52.269192,Żoliborz,20.986132,52.269394,Żoliborz,19.829775357003435
20.969351,52.274525,Żoliborz,20.969351,52.274525,Żoliborz,0.0
20.9862948,52.2693925,Żoliborz,20.986309,52.26941,Żoliborz,0.5214248934226078
20.9791603,52.2624746,Żoliborz,20.9791411,52.2624713,Żoliborz,0.44418314852778257
20.9849367,52.2772983,Żoliborz,20.9868867,52.2785383,Żoliborz,43.0514978528978
20.9699328,52.2628808,Żoliborz,20.9711071,52.2638018,Żoliborz,31.176579551952894
20.9850346,52.2828713,Żoliborz,20.9848338,52.2827746,Żoliborz,5.689253007520176
20.9686783,52.2720493,Żoliborz,20.9686758,52.272057,Żoliborz,0.3142565806824519
20.984924,52.277351,Żoliborz,20.983889,52.276707,Żoliborz,36.15486301392189
20.972197,52.264572,Żoliborz,20.972197,52.264568,Żoliborz,0.16012069449200972
20.986555,52.26936,Żoliborz,20.986561,52.269344,Żoliborz,0.6571308587297895
20.968258,52.271832,Żoliborz,20.968258,52.271832,Żoliborz,0.0
20.968561,52.274105,Żoliborz,20.96904,52.274387,Żoliborz,10.854232910021235
20.9867482,52.283595,Żoliborz,20.9865121,52.2834857,Żoliborz,7.250658515411818
20.981569,52.269924,Żoliborz,20.981569,52.269917,Żoliborz,0.2547374683942717
20.961382,52.25901,Żoliborz,20.961996,52.258759,Żoliborz,16.44643835615748
20.9750879,52.2713494,Żoliborz,20.9750799,52.271344,Żoliborz,0.2084048954660765
20.994478,52.260276,Żoliborz,20.994226,52.260653,Żoliborz,8.152793871991449
20.984667,52.269192,Żoliborz,20.984669,52.269211,Żoliborz,0.5080997569665058
20.993469,52.261421,Żoliborz,20.993025,52.261818,Żoliborz,14.814295646744943
20.974989,52.277641,Żoliborz,20.977322,52.278728,Żoliborz,47.88047870540373
20.968149,52.271923,Żoliborz,20.968142,52.271923,Żoliborz,0.14288780015104574
20.963469,52.258362,Żoliborz,20.963358,52.258396,Żoliborz,1.0137719600657606
20.977882,52.279217,Żoliborz,20.978676,52.279617,Żoliborz,25.18977633018198
20.968615,52.272099,Żoliborz,20.968613,52.272091,Żoliborz,0.3239669094938638
20.983099,52.272663,Żoliborz,20.983536,52.272236,Żoliborz,16.80663738826321
20.9733755,52.271506833,Żoliborz,20.973396167,52.271499,Żoliborz,0.5954834996017743
20.99402,52.271195,Żoliborz,20.99296,52.27086,Żoliborz,29.223735524092486
20.986309,52.26941,Żoliborz,20.9863225,52.2694163,Żoliborz,0.41588892953756035
20.9791411,52.2624713,Żoliborz,20.9791308,52.262464,Żoliborz,0.3861018542185484
20.9868867,52.2785383,Żoliborz,20.9872833,52.279025,Żoliborz,14.51316571585349
20.9711071,52.2638018,Żoliborz,20.9714285,52.264,Żoliborz,10.161913758120145
20.9848338,52.2827746,Żoliborz,20.9845331,52.2826335,Żoliborz,8.436902438428909
20.9686758,52.272057,Żoliborz,20.9686691,52.2720678,Żoliborz,0.46242819062189866
20.983889,52.276707,Żoliborz,20.983545,52.276489,Żoliborz,10.108463099170137
20.972197,52.264568,Żoliborz,20.972197,52.264565,Żoliborz,0.10007543395140761
20.986561,52.269344,Żoliborz,20.98657,52.269333,Żoliborz,0.49244133562886805
20.96904,52.274387,Żoliborz,20.969458,52.274666,Żoliborz,13.77376156756712
20.9865121,52.2834857,Żoliborz,20.9863164,52.2833932,Żoliborz,6.056245134498714
20.989727,52.284943,Żoliborz,20.987354,52.283863,Żoliborz,42.604945326775415
20.981569,52.269917,Żoliborz,20.981312,52.269974,Żoliborz,5.150956706292117
20.961996,52.258759,Żoliborz,20.962008,52.258778,Żoliborz,0.8154287900443357
20.984669,52.269211,Żoliborz,20.985397,52.268963,Żoliborz,15.700412847125909
20.993025,52.261818,Żoliborz,20.993029,52.261806,Żoliborz,0.4085477593124319
20.976595,52.278839,Żoliborz,20.976595,52.278839,Żoliborz,0.0
20.977322,52.278728,Żoliborz,20.977783,52.2789,Żoliborz,11.020196073570178
20.968142,52.271923,Żoliborz,20.96814,52.271927,Żoliborz,0.10465469018298301
20.9696833,52.2722367,Żoliborz,20.96997,52.272045,Żoliborz,6.934783009960664
20.978676,52.279617,Żoliborz,20.979797,52.280136,Żoliborz,34.42893515640918
20.968613,52.272091,Żoliborz,20.968643,52.272133,Żoliborz,1.0793215043214517
20.983536,52.272236,Żoliborz,20.984207,52.27142,Żoliborz,33.242493255412064
20.973396167,52.271499,Żoliborz,20.973385833,52.271505333,Żoliborz,0.35825246481089995
20.99296,52.27086,Żoliborz,20.99178,52.27051,Żoliborz,29.20139509047028
20.99395,52.277573,Żoliborz,20.99395,52.277573,Żoliborz,0.0
20.986059,52.269424,Żoliborz,20.986141,52.269398,Żoliborz,1.6159505319163678
20.970024,52.274933,Żoliborz,20.971184,52.275551,Żoliborz,25.11528904396847
20.9863225,52.2694163,Żoliborz,20.9862938,52.2694185,Żoliborz,0.28341680242215145
20.9791308,52.262464,Żoliborz,20.978775,52.2620945,Żoliborz,5.365255367380643
20.9872833,52.279025,Żoliborz,20.9865267,52.2794833,Żoliborz,10.430158394712159
20.9714285,52.264,Żoliborz,20.9715215,52.2639211,Żoliborz,1.622685225053663
20.9845331,52.2826335,Żoliborz,20.9837386,52.2822528,Żoliborz,10.74542253876615
20.9686691,52.2720678,Żoliborz,20.9686581,52.2720741,Żoliborz,0.14762128394176915
20.983545,52.276489,Żoliborz,20.982779,52.276012,Żoliborz,11.153794871397901
20.972197,52.264565,Żoliborz,20.97201,52.264412,Żoliborz,3.4765932195248417
20.98657,52.269333,Żoliborz,20.986597,52.269325,Żoliborz,0.2939418285216916
20.968256,52.271835,Żoliborz,20.968243,52.271839,Żoliborz,0.11497649644225778
20.969458,52.274666,Żoliborz,20.970705,52.275368,Żoliborz,20.751887340265622
20.9863164,52.2833932,Żoliborz,20.9855857,52.2830508,Żoliborz,7.513378717598043
20.989841,52.285023,Żoliborz,20.987486,52.283947,Żoliborz,26.658970911130428
20.987354,52.283863,Żoliborz,20.986832,52.283627,Żoliborz,6.622947149326367
20.981312,52.269974,Żoliborz,20.980198,52.270226,Żoliborz,12.649319552851336
20.962008,52.258778,Żoliborz,20.964214,52.257961,Żoliborz,23.39872736569634
20.97508,52.2713397,Żoliborz,20.9750816,52.2713267,Żoliborz,0.27466633536668916
20.994226,52.260653,Żoliborz,20.993713,52.261158,Żoliborz,5.951038331762193
20.985397,52.268963,Żoliborz,20.986422,52.268391,Żoliborz,16.990877951169708
20.993029,52.261806,Żoliborz,20.992849,52.261963,Żoliborz,3.48986052200621
20.976595,52.278839,Żoliborz,20.971388,52.276085,Żoliborz,64.83637716770505
20.977783,52.2789,Żoliborz,20.978338,52.279289,Żoliborz,9.395318593489865
20.96814,52.271927,Żoliborz,20.968143,52.271923,Żoliborz,0.07340751948006265
20.96997,52.272045,Żoliborz,20.9686867,52.27157,Żoliborz,11.480612687495652
20.954296,52.26178,Żoliborz,20.957989,52.260357,Żoliborz,44.549902234006126
20.963358,52.258396,Żoliborz,20.961952,52.258934,Żoliborz,13.542670895778366
20.979797,52.280136,Żoliborz,20.983706,52.281914,Żoliborz,45.88093546819263
20.968643,52.272133,Żoliborz,20.96862,52.272133,Żoliborz,0.2682778640502704
20.984207,52.27142,Żoliborz,20.985155,52.270199,Żoliborz,21.645145234843678
20.973385833,52.271505333,Żoliborz,20.973405833,52.271494667,Żoliborz,0.2599396867226331
20.99395,52.277573,Żoliborz,20.989649,52.284317,Żoliborz,131.72023678789128
20.986141,52.269398,Żoliborz,20.986132,52.269405,Żoliborz,0.1371327615060881
20.971184,52.275551,Żoliborz,20.973551,52.276871,Żoliborz,31.376559058353788
20.9862938,52.2694185,Żoliborz,20.9862873,52.2694141,Żoliborz,0.23743617328293784
20.978775,52.2620945,Żoliborz,20.9785425,52.2618058,Żoliborz,11.713040142199251
20.9942351,52.259419,Żoliborz,20.9942246,52.2594273,Żoliborz,0.2801416281343384
20.9715215,52.2639211,Żoliborz,20.9717616,52.2641571,Żoliborz,11.128775298860486
20.9837386,52.2822528,Żoliborz,20.9825855,52.281841,Żoliborz,32.69809918294243
20.9686581,52.2720741,Żoliborz,20.9686568,52.2720696,Żoliborz,0.18292868961445602
20.982779,52.276012,Żoliborz,20.982775,52.276012,Żoliborz,0.08906469771945615
20.97201,52.264412,Żoliborz,20.971128,52.263809,Żoliborz,29.45198143071428
20.986597,52.269325,Żoliborz,20.986601,52.269337,Żoliborz,0.3064087434225676
20.968243,52.271839,Żoliborz,20.968239,52.271843,Żoliborz,0.1877199855497615
20.970705,52.275368,Żoliborz,20.971769,52.275978,Żoliborz,22.320549701694077
20.9855857,52.2830508,Żoliborz,20.9851613,52.2828615,Żoliborz,12.862289759782513
20.987486,52.283947,Żoliborz,20.987305,52.283867,Żoliborz,5.468242324719671
20.964214,52.257961,Żoliborz,20.965748,52.257359,Żoliborz,40.59008490154978
20.9750816,52.2713267,Żoliborz,20.9749706,52.2713559,Żoliborz,1.55767867900988
20.986422,52.268391,Żoliborz,20.986435,52.268375,Żoliborz,0.5502208592076262
20.992849,52.261963,Żoliborz,20.992226,52.262531,Żoliborz,21.065683020660057
20.9898294,52.2849964,Żoliborz,20.9891031,52.2846631,Żoliborz,20.21244958747634
20.978338,52.279289,Żoliborz,20.979799,52.280064,Żoliborz,43.05225617305843
20.968143,52.271923,Żoliborz,20.968149,52.271919,Żoliborz,0.19758649198157172
20.957989,52.260357,Żoliborz,20.958,52.260342,Żoliborz,0.5983325001485892
20.96862,52.272133,Żoliborz,20.968599,52.27211,Żoliborz,0.7533186394443137
20.973405833,52.271494667,Żoliborz,20.973413333,52.2714955,Żoliborz,0.18671629299560233
20.99178,52.27051,Żoliborz,20.98984,52.269944,Żoliborz,13.854468146431847
20.986132,52.269405,Żoliborz,20.986126,52.269405,Żoliborz,0.14697865717982642
20.973551,52.276871,Żoliborz,20.975147,52.277691,Żoliborz,51.04354094617817
20.9862873,52.2694141,Żoliborz,20.9862861,52.2694085,Żoliborz,0.09043524697616741
20.9785425,52.2618058,Żoliborz,20.9782115,52.2612668,Żoliborz,10.976199608395893
20.98653,52.279485,Żoliborz,20.9860133,52.2799317,Żoliborz,12.885983336037883
20.9942246,52.2594273,Żoliborz,20.9942295,52.259408,Żoliborz,0.35538879821454616
20.9717616,52.2641571,Żoliborz,20.9724951,52.264747,Żoliborz,11.413021665460818
20.9825855,52.281841,Żoliborz,20.9777838,52.2795603,Żoliborz,55.13868039601218
20.9686568,52.2720696,Żoliborz,20.9686366,52.2720881,Żoliborz,0.35625874226932774
20.982775,52.276012,Żoliborz,20.981693,52.275387,Żoliborz,15.185581315890488
20.971128,52.263809,Żoliborz,20.971117,52.263821,Żoliborz,0.289892139421219
20.986601,52.269337,Żoliborz,20.986595,52.269333,Żoliborz,0.10867546936255608
20.968239,52.271843,Żoliborz,20.968239,52.271851,Żoliborz,0.13923538640407962
20.971769,52.275978,Żoliborz,20.9739,52.277111,Żoliborz,34.572984340174
20.9851613,52.2828615,Żoliborz,20.984511,52.2825797,Żoliborz,9.757860737315736
20.987305,52.283867,Żoliborz,20.9869,52.2836,Żoliborz,7.674080312714337
20.986666,52.283546,Żoliborz,20.985918,52.283207,Żoliborz,9.498576848900568
20.980206,52.270233,Żoliborz,20.978741,52.270554,Żoliborz,14.660630795318337
20.965748,52.257359,Żoliborz,20.966839,52.256882,Żoliborz,15.643784285513812
20.9749706,52.2713559,Żoliborz,20.973158,52.271751,Żoliborz,26.184956409690813
20.993713,52.261158,Żoliborz,20.993036,52.261744,Żoliborz,14.364832301122686
20.986435,52.268375,Żoliborz,20.987698,52.267353,Żoliborz,25.64656574576697
20.992226,52.262531,Żoliborz,20.991732,52.262993,Żoliborz,9.209273979831996
20.970058,52.275303,Żoliborz,20.966394,52.273376,Żoliborz,49.308506599232686
20.9891031,52.2846631,Żoliborz,20.9880389,52.2841756,Żoliborz,14.155244581085562
20.979799,52.280064,Żoliborz,20.983702,52.28186,Żoliborz,47.8417520426738
20.968149,52.271919,Żoliborz,20.9681486,52.2719262,Żoliborz,0.12538423699185178
20.9686867,52.27157,Żoliborz,20.967874,52.271369,Żoliborz,6.70995810511318
20.958,52.260342,Żoliborz,20.959663,52.259712,Żoliborz,23.959608570972186
20.961952,52.258934,Żoliborz,20.960594,52.259514,Żoliborz,13.524457977129726
20.985268,52.282646,Żoliborz,20.989771,52.284695,Żoliborz,52.85837132383392
20.968599,52.27211,Żoliborz,20.968605,52.272091,Żoliborz,0.40770686343183726
20.985437,52.269756,Żoliborz,20.985434,52.269737,Żoliborz,0.3820576985701746
20.973413333,52.2714955,Żoliborz,20.973743,52.271432667,Żoliborz,3.383174363159573
20.98984,52.269944,Żoliborz,20.987671,52.26931,Żoliborz,26.764834304189087
20.948633,52.256805,Żoliborz,20.949274,52.257694,Żoliborz,19.44940224517012
20.986126,52.269405,Żoliborz,20.985392,52.268845,Żoliborz,13.684290567164382
20.975147,52.277691,Żoliborz,20.97769,52.278908,Żoliborz,29.285878314980327
20.9862861,52.2694085,Żoliborz,20.9862681,52.2693983,Żoliborz,0.30047453321082074
20.9782115,52.2612668,Żoliborz,20.9785918,52.2604613,Żoliborz,15.256189910432692
20.9860133,52.2799317,Żoliborz,20.9836817,52.2822433,Żoliborz,33.97925929508114
20.9942295,52.259408,Żoliborz,20.9942135,52.259415,Żoliborz,0.20951242759105837
20.9724951,52.264747,Żoliborz,20.9725385,52.2647505,Żoliborz,0.5644465392154836
20.9777838,52.2795603,Żoliborz,20.976597,52.2789411,Żoliborz,16.60851045448931
20.9686366,52.2720881,Żoliborz,20.9686343,52.2720888,Żoliborz,0.0314610850083754
20.981693,52.275387,Żoliborz,20.981279,52.275066,Żoliborz,7.794672127107903
20.971117,52.263821,Żoliborz,20.969017,52.26228,Żoliborz,28.68796885842298
20.986595,52.269333,Żoliborz,20.98662,52.269352,Żoliborz,0.44385615814544094
20.968239,52.271851,Żoliborz,20.968237,52.271862,Żoliborz,0.21097561310246016
20.9739,52.277111,Żoliborz,20.977303,52.278748,Żoliborz,50.486412531390165
20.984511,52.2825797,Żoliborz,20.9837046,52.282237,Żoliborz,12.022705337071638
20.9869,52.2836,Żoliborz,20.985929,52.283253,Żoliborz,10.591690946232065
20.985918,52.283207,Żoliborz,20.985003,52.282803,Żoliborz,10.628405431594503
20.978741,52.270554,Żoliborz,20.97814,52.270687,Żoliborz,7.454794635298754
20.966839,52.256882,Żoliborz,20.967632,52.256607,Żoliborz,9.709924924918646
20.973158,52.271751,Żoliborz,20.9715514,52.2721584,Żoliborz,15.213932799416664
20.993036,52.261744,Żoliborz,20.989091,52.265785,Żoliborz,47.10911023540295
20.987698,52.267353,Żoliborz,20.990049,52.264572,Żoliborz,48.207925730510425
20.991732,52.262993,Żoliborz,20.989861,52.265099,Żoliborz,47.97980125915753
20.966394,52.273376,Żoliborz,20.965677,52.272861,Żoliborz,11.284215763649724
20.9880389,52.2841756,Żoliborz,20.9874167,52.2838905,Żoliborz,8.276909058105995
20.983702,52.28186,Żoliborz,20.98768,52.283695,Żoliborz,58.09885090413856
20.9681486,52.2719262,Żoliborz,20.9681427,52.2719257,Żoliborz,0.07678957031965106
20.967874,52.271369,Żoliborz,20.968168,52.271858,Żoliborz,9.068464701683773
20.959663,52.259712,Żoliborz,20.960106,52.259544,Żoliborz,5.1075279250986485
20.960594,52.259514,Żoliborz,20.958977,52.260139,Żoliborz,15.619192900307423
20.968605,52.272091,Żoliborz,20.968628,52.272072,Żoliborz,0.4302299653821714
20.985434,52.269737,Żoliborz,20.985641,52.269611,Żoliborz,2.750800568671025
20.973743,52.271432667,Żoliborz,20.974218833,52.271917833,Żoliborz,11.325188069237297
20.987671,52.26931,Żoliborz,20.986184,52.2694,Żoliborz,17.43046675174099
20.949274,52.257694,Żoliborz,20.950647,52.259018,Żoliborz,25.11024877926162
20.985392,52.268845,Żoliborz,20.984612,52.268551,Żoliborz,9.350468212219699
20.97769,52.278908,Żoliborz,20.978373,52.27935,Żoliborz,11.594627804177627
20.9862681,52.2693983,Żoliborz,20.9862615,52.2693953,Żoliborz,0.20139771806739684
20.9785918,52.2604613,Żoliborz,20.9787618,52.2602281,Żoliborz,10.222141803179158
20.9942135,52.259415,Żoliborz,20.994653,52.2594993,Żoliborz,9.4041340258155
20.9725385,52.2647505,Żoliborz,20.972659,52.2648058,Żoliborz,2.6356462276287864
20.976597,52.2789411,Żoliborz,20.9763335,52.2786771,Żoliborz,12.38260202286593
20.9686343,52.2720888,Żoliborz,20.9686495,52.2720828,Żoliborz,0.2953804762049836
20.981279,52.275066,Żoliborz,20.981348,52.274872,Żoliborz,6.6230199702093575
20.969017,52.26228,Żoliborz,20.967951,52.261662,Żoliborz,35.974004595612875
20.98662,52.269352,Żoliborz,20.986631,52.269367,Żoliborz,0.6581433277285922
20.968237,52.271862,Żoliborz,20.968237,52.27187,Żoliborz,0.21349425915292208
20.977303,52.278748,Żoliborz,20.977604,52.278923,Żoliborz,6.779652014447192
20.9837046,52.282237,Żoliborz,20.9829622,52.2819295,Żoliborz,21.955991438583
20.985929,52.283253,Żoliborz,20.985525,52.28307,Żoliborz,10.258615839874674
20.97814,52.270687,Żoliborz,20.976784,52.271,Żoliborz,35.500650481058564
20.967632,52.256607,Żoliborz,20.968996,52.256062,Żoliborz,39.91308154654656
20.990049,52.264572,Żoliborz,20.990215,52.264378,Żoliborz,6.743300311755829
20.989861,52.265099,Żoliborz,20.989126,52.265846,Żoliborz,29.087932943260206
20.965677,52.272861,Żoliborz,20.964191,52.271881,Żoliborz,53.51510678026725
20.9874167,52.2838905,Żoliborz,20.9869712,52.2836871,Żoliborz,12.37547221148925
20.98768,52.283695,Żoliborz,20.989317,52.284447,Żoliborz,45.57413699874259
20.9681427,52.2719257,Żoliborz,20.9681404,52.2719287,Żoliborz,0.11054088136574462
